20,5,16,18,19,16,16,19,15,20,21,14,18,13,18,13,15,14,15,15,17,32,16,16,16,16,16,32,16,16,16,16,16,na
19,5,15,17,19,16,16,19,15,19,20,15,19,14,18,13,15,14,15,15,17,32,16,16,16,16,16,32,16,16,16,16,16,na
25,4,14,16,19,16,15,20,15,20,21,15,19,14,18,14,16,15,16,15,18,32,16,16,16,16,16,32,16,16,16,16,16,na
18,5,15,17,19,16,16,19,15,20,21,15,19,14,18,13,16,14,15,15,17,32,16,16,16,16,16,32,16,16,16,16,16,na
25,6,15,16,19,15,16,19,15,21,21,15,20,14,19,13,15,14,14,15,17,32,16,16,16,16,16,32,16,16,16,16,16,na
27,11,13,12,18,17,17,23,16,18,18,14,24,14,18,15,17,15,18,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
27,12,13,11,19,17,17,23,16,18,18,14,24,14,18,14,17,14,18,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
27,11,12,11,19,18,17,23,16,18,17,14,24,14,18,15,17,14,19,15,16,32,16,16,16,16,16,32,16,16,16,16,16,nm
25,9,11,11,16,16,16,22,15,17,16,15,24,16,20,19,19,17,19,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
29,6,9,10,13,15,15,21,14,18,16,15,24,17,19,20,18,20,19,15,16,32,16,16,16,16,16,32,16,16,16,16,16,nm
26,10,16,16,19,16,17,21,16,22,19,15,21,14,19,14,16,14,15,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
26,10,16,16,19,15,17,21,16,21,18,15,22,14,19,14,16,14,16,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
26,10,18,17,19,15,17,20,16,21,19,16,20,14,19,15,16,15,14,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
28,12,16,15,19,14,17,21,16,21,18,15,21,13,18,13,17,14,16,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
28,12,17,15,19,15,17,21,16,22,19,15,21,13,18,13,16,14,15,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
29,12,16,15,20,16,17,22,16,21,19,14,21,13,18,13,16,13,16,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
30,11,16,15,19,15,17,21,16,22,19,14,20,13,18,13,16,14,15,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
27,12,16,14,19,15,17,22,16,21,19,14,21,13,18,13,16,14,16,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
30,11,15,15,19,15,17,22,16,21,19,14,21,13,18,14,16,14,16,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
27,12,18,16,19,14,17,21,16,22,18,15,20,14,18,13,16,14,15,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
29,12,17,15,19,14,17,21,15,22,19,15,20,13,18,13,16,14,14,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
30,12,15,15,20,15,17,22,16,22,18,14,21,13,18,13,16,14,15,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
27,12,19,16,18,15,17,20,16,21,18,15,20,14,18,14,16,15,13,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
28,11,19,16,18,15,17,20,16,21,18,15,20,14,18,14,16,15,13,15,17,32,16,16,16,16,16,32,16,16,16,16,16,nm
27,11,18,15,19,16,17,21,16,21,19,15,21,14,18,14,16,14,14,15,18,32,16,16,16,16,16,32,16,16,16,16,16,nm
19,11,22,15,17,9,18,23,16,16,22,15,21,15,23,15,13,14,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
20,9,22,15,17,9,18,23,16,15,22,16,22,14,23,14,13,14,15,14,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
19,11,22,15,17,10,19,23,16,16,22,16,21,14,23,14,12,14,15,14,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
15,15,24,14,15,9,21,22,17,18,20,15,20,10,21,12,13,12,15,14,16,32,16,16,16,16,16,32,16,16,16,16,16,tm
16,13,24,13,15,10,19,22,17,19,20,15,21,12,23,13,12,14,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,tm
17,14,24,13,15,10,20,23,17,19,20,15,21,11,23,13,12,14,15,14,16,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,11,23,16,16,11,14,22,17,18,21,15,19,18,23,16,12,15,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
17,11,23,16,16,11,14,22,17,18,21,15,20,18,23,16,12,15,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
21,10,23,17,16,12,14,21,17,17,22,15,19,17,24,16,12,15,13,16,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
17,14,24,14,15,10,16,20,17,19,20,15,19,15,24,15,10,14,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
15,14,23,14,15,9,17,21,17,19,20,15,20,14,24,14,11,14,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,13,24,15,15,10,17,21,17,18,20,15,19,14,24,14,10,15,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
17,13,24,14,15,10,17,21,17,19,20,15,19,14,24,14,11,14,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
17,13,24,14,15,10,17,21,17,19,20,15,19,14,24,14,11,14,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
17,13,24,14,15,9,17,21,17,18,20,15,19,14,24,14,11,14,14,15,16,32,16,16,16,16,16,32,16,16,16,16,16,tm
17,13,24,14,15,9,17,21,17,20,19,15,19,14,24,14,10,14,14,15,16,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,12,24,14,16,10,18,21,16,18,21,15,19,14,23,14,11,14,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,13,24,15,16,10,18,21,17,18,20,15,19,14,23,14,11,14,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,14,25,14,15,9,19,21,17,18,20,15,19,12,23,13,11,14,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,13,25,14,15,10,19,21,17,19,19,15,18,12,23,13,11,14,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,14,25,13,14,9,19,21,17,20,19,14,19,12,23,12,11,14,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,tm
18,11,13,16,16,13,16,21,17,17,20,17,23,16,22,14,15,15,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,11,14,16,16,13,16,21,17,18,20,17,23,16,22,15,14,15,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,11,13,16,16,13,17,21,17,18,19,17,23,16,22,14,15,15,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,11,12,16,16,13,16,21,18,18,19,17,23,16,22,15,15,16,16,17,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,10,12,15,16,13,16,21,17,18,19,17,23,16,22,15,15,16,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,11,12,16,16,14,15,21,18,18,19,17,23,17,21,16,15,16,16,17,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
16,12,12,15,16,13,16,22,17,18,18,17,24,17,22,14,15,16,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
17,12,13,16,16,13,15,21,17,18,19,17,23,17,22,15,14,16,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
17,12,13,16,16,13,16,21,17,18,19,17,23,17,22,15,14,16,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
19,9,13,16,17,12,16,21,17,18,19,17,23,16,22,14,14,15,15,16,18,32,16,16,16,16,16,32,16,16,16,16,16,uy
19,9,13,16,17,12,16,21,17,18,19,17,22,16,22,14,14,15,15,16,18,32,16,16,16,16,16,32,16,16,16,16,16,uy
19,10,13,16,17,12,16,21,17,18,20,17,22,16,23,13,14,15,16,16,18,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,9,13,15,18,12,16,20,17,18,19,16,22,16,22,14,14,15,15,16,18,32,16,16,16,16,16,32,16,16,16,16,16,uy
17,9,14,16,17,13,16,20,17,18,20,17,21,16,22,14,14,15,15,16,18,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,9,13,15,17,12,15,20,17,17,20,17,22,16,22,14,14,15,15,16,18,32,16,16,16,16,16,32,16,16,16,16,16,uy
16,11,13,15,17,12,17,21,17,18,19,17,24,15,22,13,14,15,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,11,13,16,17,13,17,21,17,18,20,17,23,15,22,13,14,15,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
17,11,13,16,17,12,17,21,17,18,19,17,23,15,22,13,14,15,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
17,11,14,16,17,13,17,20,17,19,19,17,22,16,22,14,14,15,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,11,14,16,17,12,17,21,17,19,19,17,23,16,22,14,14,15,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
18,11,14,17,17,13,16,20,17,19,19,17,22,16,22,14,14,15,14,16,17,32,16,16,16,16,16,32,16,16,16,16,16,uy
30,13,15,16,17,15,18,24,15,13,23,17,24,13,25,12,13,14,18,15,13,32,16,16,16,16,16,32,16,16,16,16,16,ym
29,13,14,16,17,14,18,24,15,12,22,17,25,13,25,12,14,14,19,15,14,32,16,16,16,16,16,32,16,16,16,16,16,ym
29,13,15,16,17,14,18,24,15,13,22,17,24,12,25,12,14,14,18,15,14,32,16,16,16,16,16,32,16,16,16,16,16,ym
28,13,20,16,17,14,19,24,14,17,22,17,23,11,24,12,12,15,15,14,16,32,16,16,16,16,16,32,16,16,16,16,16,ym
32,11,18,17,17,15,18,24,15,15,23,16,23,12,25,12,12,14,16,14,16,32,16,16,16,16,16,32,16,16,16,16,16,ym
29,12,20,17,17,14,18,23,15,18,22,17,22,12,25,12,11,15,15,14,16,32,16,16,16,16,16,32,16,16,16,16,16,ym
30,12,21,16,17,14,18,23,15,19,22,16,22,13,25,12,11,14,14,15,17,32,16,16,16,16,16,32,16,16,16,16,16,ym
14,11,21,14,16,12,18,21,17,20,19,15,20,13,23,12,13,14,15,15,17,32,16,16,16,16,16,32,16,16,16,16,16,ym
13,12,21,14,16,12,17,20,16,20,19,15,20,14,23,12,12,14,14,15,16,32,16,16,16,16,16,32,16,16,16,16,16,ym
15,13,21,14,16,12,18,21,16,20,19,15,20,14,23,12,12,14,14,15,16,32,16,16,16,16,16,32,16,16,16,16,16,ym
27,12,18,18,17,14,18,22,15,16,22,16,21,13,25,11,11,14,16,14,16,32,16,16,16,16,16,32,16,16,16,16,16,ym
28,12,20,16,17,13,18,23,15,17,22,16,22,13,25,12,11,14,17,15,16,32,16,16,16,16,16,32,16,16,16,16,16,ym
30,12,20,17,17,14,18,23,15,17,22,16,22,13,25,11,11,14,16,14,17,32,16,16,16,16,16,32,16,16,16,16,16,ym
